,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,pips_candle_max_30_60_after,pips_candle_min_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_60_180_after,reaction_min_60_180_after
2082,2016-09-01 10:00:00,17,-2.33,1,0.0,0,0,0,1,1,0,0,1,2016,35,3,1,31,27,18,7,12,-7,5,2,22,21,14,-3,19,6,14,-5,38,-4,-9,0
2083,2016-09-02 08:30:00,22_33_2,-2.2800000000000002,0,1.31,0,0,0,3,2,1,0,3,2016,35,4,3,83,72,29,-10,11,-4,18,-5,16,-1,17,-12,20,12,16,-4,89,-26,-65,1
2084,2016-09-06 10:00:00,18,-1.93,1,0.0,0,0,0,1,1,0,0,1,2016,36,1,1,50,48,10,-3,8,5,19,12,8,-1,10,6,27,8,25,-2,54,4,-13,0
2085,2016-09-08 08:30:00,32,0.92,0,0.0,1,0,1,0,1,0,0,1,2016,36,3,1,22,-10,24,8,25,10,26,11,17,-2,12,-6,39,14,22,-17,37,8,-53,1
2086,2016-09-08 11:00:00,11,-19.97,3,0.0,0,1,0,0,1,0,0,1,2016,36,3,1,8,-4,5,0,13,11,7,2,6,-4,7,-7,21,-8,10,-11,24,-12,-18,0
2087,2016-09-14 10:30:00,11,-0.59,0,0.0,0,1,0,0,1,0,0,1,2016,37,2,1,10,8,10,-1,5,-4,2,0,4,2,11,-4,32,6,13,-19,26,12,-15,0
2088,2016-09-15 08:30:00,32_10_29_23_25,-0.1499999999999999,2,-0.47,1,1,1,3,3,1,1,5,2016,37,3,5,25,7,14,-5,12,4,11,-7,14,-8,9,-3,20,9,19,-1,47,19,-21,0
2089,2016-09-16 08:30:00,7_5,3.0300000000000002,1,0.0,0,0,2,0,2,0,0,2,2016,37,4,2,24,-16,16,-8,9,3,11,-11,9,-9,6,3,20,-14,3,-17,31,2,-20,0
2090,2016-09-16 10:00:00,28,-0.32,0,-0.73,1,0,0,1,0,0,1,1,2016,37,4,1,6,4,14,-10,6,2,4,0,3,-1,5,-1,17,-7,10,-7,17,-12,-6,0
2091,2016-09-20 08:30:00,3,-0.65,0,-1.01,0,0,0,1,1,0,0,1,2016,38,1,1,8,4,6,-5,4,0,3,1,3,-1,3,1,9,4,8,-1,13,-2,-13,0
2092,2016-09-21 10:30:00,11,-1.66,2,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,2,1,4,2,2,1,4,-2,2,-2,5,-3,19,11,13,-6,8,-3,-3,0
2093,2016-09-21 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,53,-6,41,31,17,1,17,-4,18,-15,7,1,49,29,35,-14,53,-1,-2,0
2094,2016-09-22 08:30:00,32,1.85,0,0.0,1,0,1,0,1,0,0,1,2016,38,3,1,8,6,3,0,8,-5,5,5,6,5,4,-3,11,-2,3,-8,12,3,-14,0
2095,2016-09-27 10:00:00,4,1.55,1,1.55,0,0,1,0,0,1,0,1,2016,39,1,1,8,4,7,-6,6,0,8,-7,5,-2,6,2,15,-3,5,-10,22,8,-1,0
2096,2016-09-28 08:30:00,8,-0.13,0,-0.91,0,1,0,0,0,0,1,1,2016,39,2,1,16,1,7,-4,7,5,4,0,10,-3,3,2,20,-13,4,-16,31,15,-26,0
2097,2016-09-28 10:30:00,11,-0.75,1,0.0,0,1,0,0,1,0,0,1,2016,39,2,1,4,-1,6,-5,6,-4,6,-2,3,1,14,-10,9,7,7,-2,14,0,-2,0
2098,2016-09-29 08:30:00,32_16,1.7400000000000002,0,-2.0,1,0,2,0,2,0,0,2,2016,39,3,2,11,-8,7,-2,6,-4,6,0,6,1,7,-5,13,11,11,-2,14,3,-2,0
2099,2016-10-03 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2016,40,0,1,11,-6,5,-5,4,-1,7,-3,3,2,3,1,11,4,8,-3,17,-10,-8,0
2100,2016-10-05 08:15:00,0,-0.48,0,-0.2,0,0,0,1,1,0,0,1,2016,40,2,1,11,-3,7,6,7,-5,6,-2,3,-2,5,3,6,1,2,-4,18,-15,-21,0
2101,2016-10-05 10:00:00,18,1.42,1,0.0,0,0,1,0,1,0,0,1,2016,40,2,1,22,-20,10,-5,7,1,5,-3,4,3,8,5,6,5,5,-1,24,7,-6,0
2102,2016-10-05 10:30:00,11,-0.73,1,0.0,0,1,0,0,1,0,0,1,2016,40,2,1,6,-3,5,3,4,-2,5,1,4,-1,6,4,14,8,12,-2,29,-12,-13,0
2103,2016-10-06 08:30:00,32,1.21,0,0.0,1,0,1,0,1,0,0,1,2016,40,3,1,4,-2,6,3,5,1,6,-3,5,-1,3,1,12,6,7,-5,13,-4,-18,0
2104,2016-10-07 08:30:00,22_33_2,-0.93,0,0.73,0,1,0,2,2,1,0,3,2016,40,4,3,41,-7,36,23,18,0,14,-3,8,6,23,15,40,18,29,-11,41,-1,-26,0
2105,2016-10-13 08:30:00,32,1.47,0,-6.71,0,0,1,0,1,0,0,1,2016,41,3,1,9,1,9,-6,6,0,9,4,5,-3,7,5,9,1,7,-2,18,4,-12,0
2106,2016-10-13 11:00:00,11,-0.9,1,0.0,0,1,0,0,1,0,0,1,2016,41,3,1,3,-1,9,4,8,6,7,2,5,-1,5,-2,9,-2,7,-2,22,-3,-8,0
2107,2016-10-14 08:30:00,10_29_23,0.65,0,-0.21999999999999997,0,1,2,0,1,1,1,3,2016,41,4,3,19,7,10,2,8,3,9,-7,6,-1,5,0,16,-2,5,-11,19,-10,-16,0
2108,2016-10-14 10:00:00,28,-1.13,1,6.08,0,0,0,1,0,1,0,1,2016,41,4,1,18,18,8,-3,5,-3,9,2,7,-5,5,1,18,-16,1,-17,28,-2,-23,0
2109,2016-10-18 08:30:00,7_5,-1.41,0,0.0,0,1,0,1,2,0,0,2,2016,42,1,2,12,12,10,-1,8,-3,8,-4,13,-10,9,-8,9,5,5,-4,17,-8,-11,0
2110,2016-10-19 08:30:00,3,5.48,1,-1.01,0,0,1,0,1,0,0,1,2016,42,2,1,6,4,2,-2,4,-3,5,3,4,-1,8,0,12,3,9,-3,20,-6,-6,0
2111,2016-10-19 10:30:00,11,-3.06,1,0.0,0,1,0,0,1,0,0,1,2016,42,2,1,4,2,4,-2,2,-1,7,-7,3,1,12,9,14,-11,1,-13,14,-1,-2,0
2112,2016-10-20 08:30:00,32_25,-1.6,1,-0.77,0,0,1,1,2,0,0,2,2016,42,3,2,17,5,23,-15,55,49,31,-3,27,-16,27,-21,48,-16,22,-26,17,-7,-34,1
2113,2016-10-25 10:00:00,4,-0.8,0,-0.98,1,0,0,1,0,0,1,1,2016,43,1,1,7,6,5,-3,9,-7,3,3,3,0,2,-1,9,1,4,-5,10,-3,-7,0
2114,2016-10-26 10:30:00,11,-0.55,0,0.0,0,1,0,0,1,0,0,1,2016,43,2,1,7,5,6,-4,4,4,5,4,6,-3,8,-7,7,-2,3,-4,31,-18,-13,0
2115,2016-10-27 08:30:00,32_8,-0.42,0,0.21000000000000008,0,2,0,0,1,1,0,2,2016,43,3,2,9,4,8,-7,9,-3,3,-1,4,1,5,2,11,1,9,-2,9,-5,-10,0
2116,2016-10-28 08:30:00,1,0.72,1,0.28,0,0,1,0,0,1,0,1,2016,43,4,1,23,-3,10,-7,16,11,6,-2,8,4,7,-4,14,10,14,0,23,8,-8,0
2117,2016-11-01 10:00:00,17,-0.06,0,0.0,0,1,0,0,1,0,0,1,2016,44,1,1,11,-1,5,2,7,5,9,5,6,0,9,6,9,-1,6,-3,13,3,-7,0
2118,2016-11-02 08:15:00,0,-1.88,0,5.28,2,0,0,1,0,1,0,1,2016,44,2,1,15,-5,6,2,7,-5,7,1,7,1,8,7,20,-4,2,-18,21,17,-15,0
2119,2016-11-02 10:30:00,11,-5.92,2,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,7,3,7,5,5,-2,4,1,6,-1,11,-2,9,1,6,-3,28,17,-3,0
2120,2016-11-02 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,26,6,12,10,16,-14,13,-5,15,-6,12,9,9,-6,1,-8,28,-18,-10,0
2121,2016-11-03 08:30:00,32,-1.16,0,0.0,1,0,0,1,1,0,0,1,2016,44,3,1,7,-4,5,-1,10,6,7,4,6,-3,7,-5,9,0,2,-7,18,-8,-8,0
2122,2016-11-03 10:00:00,18,-0.4,1,0.0,0,0,0,1,1,0,0,1,2016,44,3,1,6,5,8,-8,8,-7,9,5,5,3,7,4,11,7,7,-4,17,6,-4,0
2123,2016-11-04 08:30:00,22_33_2,1.06,0,3.62,1,1,1,1,1,2,0,3,2016,44,4,3,25,-15,14,-2,15,7,6,-4,13,12,14,-4,19,-10,2,-17,35,2,-7,0
2124,2016-11-09 10:30:00,11,-0.25,0,0.0,0,1,0,0,1,0,0,1,2016,45,2,1,10,-2,27,-11,7,0,13,-10,5,4,14,11,21,-9,9,-12,39,-14,-19,0
2125,2016-11-10 08:30:00,32,1.78,1,0.0,1,0,1,0,1,0,0,1,2016,45,3,1,10,-3,6,0,5,0,6,0,8,-5,8,5,14,-4,10,-4,33,27,-22,0
2126,2016-11-11 10:00:00,28,2.23,1,-0.71,1,0,1,0,0,0,1,1,2016,45,4,1,9,-2,9,-3,6,3,7,3,5,-2,5,1,28,-22,5,-23,42,-25,-26,0
2127,2016-11-15 08:30:00,10_29,1.47,1,3.71,1,0,2,0,0,2,0,2,2016,46,1,2,25,-5,20,-14,9,1,11,-7,11,5,9,-4,16,1,10,-6,39,-11,-9,0
2128,2016-11-16 08:30:00,23,-1.07,1,0.0,0,0,0,1,1,0,0,1,2016,46,2,1,11,0,12,7,8,-4,7,4,5,-3,11,-5,14,0,6,-8,27,17,-43,1
2129,2016-11-16 10:30:00,11,-1.01,1,0.0,0,1,0,0,1,0,0,1,2016,46,2,1,10,-6,8,4,8,-7,15,-10,6,-1,11,-8,15,11,12,-3,26,-9,-4,0
2130,2016-11-17 08:30:00,32_7_3_5_25,2.22,2,0.0,1,1,2,2,5,0,0,5,2016,46,3,5,32,-12,7,-2,8,-5,17,-13,7,4,9,-1,27,19,23,-4,34,-21,-45,1
2131,2016-11-23 08:30:00,32_8,0.4099999999999999,2,-4.31,0,0,1,1,2,0,0,2,2016,47,2,2,16,-15,14,-9,13,2,7,3,11,-8,7,-6,17,3,7,-10,48,-25,-18,0
2132,2016-11-23 10:30:00,11,-0.33,0,0.0,0,1,0,0,1,0,0,1,2016,47,2,1,10,-3,7,4,8,-2,7,-4,7,4,9,-1,22,9,13,-9,34,-18,-12,0
2133,2016-11-29 08:30:00,26,0.69,0,-1.62,0,0,1,0,1,0,0,1,2016,48,1,1,12,-8,10,9,10,6,7,1,8,4,19,-13,25,2,12,-13,25,-10,-10,0
2134,2016-11-29 10:00:00,4,1.71,1,3.9,1,0,1,0,0,1,0,1,2016,48,1,1,10,-4,16,11,9,4,8,4,8,1,10,-5,21,2,19,-2,36,25,-6,0
2135,2016-11-30 08:15:00,0,4.03,1,-1.24,1,0,1,0,0,0,1,1,2016,48,2,1,21,-15,9,4,9,3,12,5,14,11,11,3,46,-38,4,-42,32,-6,-21,0
2136,2016-11-30 10:30:00,11,-0.32,0,0.0,0,1,0,0,1,0,0,1,2016,48,2,1,9,1,19,16,6,0,14,-10,8,-7,19,15,58,-12,29,-29,25,-15,-5,0
2137,2016-12-01 08:30:00,32,-1.14,1,0.0,1,0,0,1,1,0,0,1,2016,48,3,1,12,10,6,2,4,-1,9,3,5,2,7,-3,27,-22,4,-23,21,-14,-22,0
2138,2016-12-01 10:00:00,17,0.64,0,0.0,0,0,1,0,1,0,0,1,2016,48,3,1,17,5,7,-1,11,-3,9,-1,13,-12,12,12,29,20,23,-6,40,-31,-2,0
2139,2016-12-02 08:30:00,22_33_2,3.6900000000000004,2,-0.79,1,1,1,1,2,0,1,3,2016,48,4,3,29,13,20,-12,12,-1,16,-12,14,4,6,0,28,6,15,-13,42,-7,-6,0
2140,2016-12-05 10:00:00,18,0.57,1,0.0,0,0,1,0,1,0,0,1,2016,49,0,1,14,8,15,-14,13,11,6,0,11,-7,8,5,17,-12,4,-13,42,43,-6,0
2141,2016-12-07 10:30:00,11,-0.2,0,0.0,0,1,0,0,1,0,0,1,2016,49,2,1,6,-4,7,3,6,-4,5,0,4,-1,9,7,16,-9,6,-10,30,23,-13,0
2142,2016-12-08 08:30:00,32,0.0,0,0.0,1,1,0,0,1,0,0,1,2016,49,3,1,56,-36,42,-24,31,-19,21,0,31,-20,29,26,58,-16,6,-52,186,-52,-62,1
2143,2016-12-09 10:00:00,28,1.08,1,2.38,1,0,1,0,0,1,0,1,2016,49,4,1,8,-7,8,-4,6,5,9,-6,5,3,5,1,14,-6,8,-6,27,-21,-11,0
2144,2016-12-14 08:30:00,10_29_23,-0.039999999999999813,0,-2.1,2,0,1,2,1,0,2,3,2016,50,2,3,11,3,8,-1,6,3,12,-9,4,0,7,-4,18,2,15,-3,16,5,-4,0
2145,2016-12-14 10:30:00,11,-0.74,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,8,-2,5,-3,5,3,8,4,7,-5,7,-5,13,-3,5,-8,23,20,-11,0
2146,2016-12-14 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,71,-54,22,-16,20,-13,29,16,12,-1,13,6,37,-22,13,-24,79,-8,-54,1
2147,2016-12-15 08:30:00,32_7_5_25,1.66,1,0.0,1,3,1,0,4,0,0,4,2016,50,3,4,11,0,16,11,12,-7,12,5,6,-1,8,7,21,6,13,-8,35,-14,-45,1
2148,2016-12-16 08:30:00,3,-1.08,0,1.03,2,0,0,1,0,1,0,1,2016,50,4,1,10,10,7,0,9,7,8,5,10,-10,5,1,34,-28,4,-30,33,-23,-16,0
2149,2016-12-21 10:30:00,11,-2.92,1,0.0,0,1,0,0,1,0,0,1,2016,51,2,1,6,4,7,4,4,1,6,-6,2,0,11,-10,11,-6,4,-7,15,-3,-6,0
2150,2016-12-22 08:30:00,32_8_16,0.5500000000000002,2,-2.51,1,0,2,1,2,0,1,3,2016,51,3,3,15,5,8,5,9,-7,11,-8,5,0,12,6,26,18,21,-5,21,-10,-2,0
2151,2016-12-27 10:00:00,4,1.34,1,1.85,1,0,1,0,0,1,0,1,2016,52,1,1,3,-1,6,4,2,-1,5,-1,3,2,4,2,7,0,2,-5,7,9,-6,0
2152,2016-12-29 08:30:00,32,1.35,1,0.0,1,0,1,0,1,0,0,1,2016,52,3,1,7,1,4,1,5,-4,7,7,14,14,11,-3,15,-7,8,-7,14,-11,-6,0
2153,2016-12-29 11:00:00,11,-1.25,0,0.0,0,1,0,0,1,0,0,1,2016,52,3,1,11,-4,7,-4,8,-7,11,9,6,3,10,4,11,-3,3,-8,35,30,-22,0
2154,2017-01-03 10:00:00,17,0.66,0,0.0,0,0,1,0,1,0,0,1,2017,1,1,1,30,-29,13,2,22,-17,17,16,12,-6,12,8,26,19,21,-5,48,-2,-5,0
2155,2017-01-05 08:15:00,0,-0.61,0,-0.04,0,0,0,1,1,0,0,1,2017,1,3,1,15,8,19,8,7,-1,23,10,12,4,11,8,19,2,7,-12,24,-3,-14,0
2156,2017-01-05 08:30:00,32,2.08,1,-3.0,0,0,1,0,1,0,0,1,2017,1,3,1,23,10,12,4,11,8,8,-7,9,-6,10,1,21,4,16,-5,38,9,-4,0
2157,2017-01-05 10:00:00,18,0.2,0,0.0,0,0,1,0,1,0,0,1,2017,1,3,1,19,7,12,2,8,1,8,1,12,-6,36,19,46,34,41,-5,27,15,-18,0
2158,2017-01-05 11:00:00,11,-3.52,1,0.0,0,1,0,0,1,0,0,1,2017,1,3,1,10,1,13,5,11,-1,7,0,20,-20,6,0,24,4,17,-7,64,58,-1,0
2159,2017-01-06 08:30:00,22_33_2,0.13999999999999996,0,1.22,0,1,1,1,2,1,0,3,2017,1,4,3,76,-23,23,5,23,-4,24,-14,17,-9,10,2,23,-13,9,-14,76,14,-18,0
2160,2017-01-11 10:30:00,11,-1.58,0,0.0,0,1,0,0,1,0,0,1,2017,2,2,1,7,7,7,2,10,6,5,0,9,3,7,1,45,41,41,-4,43,-36,-33,1
2161,2017-01-12 08:30:00,32,1.09,1,-2.24,0,0,1,0,1,0,0,1,2017,2,3,1,16,-9,8,3,13,-11,6,2,7,4,8,1,21,-7,8,-13,35,-9,-2,0
2162,2017-01-13 08:30:00,10_29_23,0.18,0,0.99,0,0,2,1,1,2,0,3,2017,2,4,3,53,-49,21,19,19,13,11,-2,9,1,11,-9,28,-10,2,-26,53,28,-32,1
2163,2017-01-13 10:00:00,28,-0.14,0,-0.15,0,1,0,0,1,0,0,1,2017,2,4,1,13,-3,10,5,14,7,12,-8,12,9,7,4,14,1,8,-6,54,-40,-10,0
2164,2017-01-18 08:30:00,7_5,0.0,0,0.0,0,2,0,0,2,0,0,2,2017,3,2,2,14,4,9,1,8,-1,8,3,6,2,7,-4,12,9,9,-3,32,-23,-5,0
2165,2017-01-19 08:30:00,32_3_25,1.96,2,-2.44,0,1,2,0,3,0,0,3,2017,3,3,3,39,-35,36,-16,15,-1,19,13,21,-2,13,-7,32,5,12,-20,48,6,-29,1
2166,2017-01-19 11:00:00,11,-1.25,0,0.0,0,1,0,0,1,0,0,1,2017,3,3,1,25,19,10,-5,10,4,11,-4,9,6,8,2,9,-1,6,-3,46,19,-10,0
2167,2017-01-25 10:30:00,11,-0.87,0,0.0,0,1,0,0,1,0,0,1,2017,4,2,1,4,0,5,-3,4,-1,6,1,6,-4,10,4,13,-8,3,-10,24,18,-16,0
2168,2017-01-26 08:30:00,32,-0.66,1,-2.74,0,0,0,1,1,0,0,1,2017,4,3,1,13,10,8,-8,8,2,11,7,9,-8,6,0,24,-15,7,-17,43,-34,-19,0
2169,2017-01-27 08:30:00,8_1,-0.3,0,0.5299999999999999,0,1,0,1,1,1,0,2,2017,4,4,2,24,16,17,-17,12,11,11,-6,9,9,9,3,27,6,24,-3,38,-4,-15,0
2170,2017-01-31 10:00:00,4,-0.22,0,-0.28,1,0,0,1,0,0,1,1,2017,5,1,1,10,6,12,-11,9,-3,7,-1,9,5,7,0,26,22,22,-4,52,37,-31,1
2171,2017-02-01 08:15:00,0,2.61,1,-0.07,0,0,1,0,1,0,0,1,2017,5,2,1,19,-9,13,-6,4,-1,6,2,8,2,5,2,22,-17,3,-19,37,-18,-17,0
2172,2017-02-01 10:00:00,17,0.63,0,0.0,0,0,1,0,1,0,0,1,2017,5,2,1,20,-17,7,0,9,5,6,-3,5,3,6,-5,21,13,16,-5,23,-3,-7,0
2173,2017-02-01 10:30:00,11,-2.49,0,0.0,0,1,0,0,1,0,0,1,2017,5,2,1,7,5,7,2,6,6,5,-2,6,0,12,7,11,-2,5,-6,23,-13,-3,0
2174,2017-02-01 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2017,5,2,1,37,29,23,-2,30,-21,17,10,17,13,12,5,19,-5,8,-11,37,-14,-13,0
2175,2017-02-02 08:30:00,32,0.34,0,-0.91,0,0,1,0,1,0,0,1,2017,5,3,1,8,-5,7,2,9,7,15,3,16,-6,10,1,13,-1,3,-10,13,0,-27,1
2176,2017-02-03 08:30:00,22_33_2,3.8099999999999996,2,-4.52,2,0,1,2,2,0,1,3,2017,5,4,3,63,27,35,-25,22,21,14,-10,7,2,9,4,26,-11,13,-13,63,-5,-7,0
2177,2017-02-03 10:00:00,18,-0.16,0,0.0,0,0,0,1,1,0,0,1,2017,5,4,1,11,2,9,-2,10,9,9,6,10,5,6,-3,16,0,9,-7,25,9,-9,0
2178,2017-02-08 10:30:00,11,-7.2,2,0.0,0,1,0,0,1,0,0,1,2017,6,2,1,6,2,8,-1,10,-8,8,6,11,8,7,4,15,-2,12,-3,22,7,-18,0
2179,2017-02-09 08:30:00,32,0.98,1,0.0,1,0,1,0,1,0,0,1,2017,6,3,1,9,-1,4,-1,4,0,7,4,7,-5,6,3,13,6,9,-4,23,4,-28,1
2180,2017-02-10 10:00:00,28,-0.62,0,-0.31,0,0,0,1,1,0,0,1,2017,6,4,1,9,3,13,11,7,-5,4,2,5,3,5,-3,14,-8,3,-11,20,3,-2,0
2181,2017-02-14 08:30:00,23,1.25,0,0.0,0,0,1,0,1,0,0,1,2017,7,1,1,8,-6,5,3,5,-1,2,-1,4,1,6,-2,8,0,2,-6,15,-6,-41,1
2182,2017-02-15 08:30:00,10_29_7_5,10.96,4,3.11,1,0,4,0,2,2,0,4,2017,7,2,4,28,-28,8,5,9,0,8,6,8,1,6,0,17,5,11,-6,38,-6,-4,0
2183,2017-02-15 10:30:00,11,-1.49,1,0.0,0,1,0,0,1,0,0,1,2017,7,2,1,3,1,6,-3,6,-2,8,0,6,5,8,1,20,17,17,-3,41,31,-8,0
2184,2017-02-16 08:30:00,32_3_25,5.710000000000001,3,-1.15,2,1,2,0,3,0,0,3,2017,7,3,3,13,-4,9,-7,7,3,5,2,5,-2,6,-4,19,13,14,-5,26,6,-2,0
2185,2017-02-23 08:30:00,32,-0.16,0,-0.77,0,1,0,0,1,0,0,1,2017,8,3,1,7,3,8,1,13,7,7,-4,8,3,4,-2,12,-9,2,-10,18,7,-5,0
2186,2017-02-23 11:00:00,11,-0.72,0,0.0,0,1,0,0,1,0,0,1,2017,8,3,1,8,-6,7,1,5,-4,5,-3,4,-1,7,-4,11,8,9,-2,19,13,-22,0
2187,2017-02-27 08:30:00,8,-1.91,0,2.43,0,0,0,1,0,1,0,1,2017,9,0,1,7,2,5,3,4,2,7,5,5,3,4,0,8,-1,2,-6,8,-2,-11,0
2188,2017-02-28 08:30:00,26,-0.8,1,-1.64,0,0,0,1,1,0,0,1,2017,9,1,1,8,8,14,-12,6,-1,4,1,3,0,3,-1,11,6,7,-4,22,1,-2,0
2189,2017-02-28 10:00:00,4,0.87,0,-0.14,0,0,1,0,1,0,0,1,2017,9,1,1,15,8,7,1,7,1,5,2,7,3,3,1,30,3,8,-22,25,11,-21,0
2190,2017-03-01 10:00:00,17,2.9,1,0.0,0,0,1,0,1,0,0,1,2017,9,2,1,18,7,7,-3,10,8,6,-1,5,-4,5,2,19,10,15,-4,23,8,-1,0
2191,2017-03-01 10:30:00,11,0.0,1,0.0,0,1,0,0,1,0,0,1,2017,9,2,1,7,3,17,12,7,-6,7,5,5,3,4,-4,15,11,14,-1,23,17,-3,0
2192,2017-03-02 08:30:00,32,1.97,1,-1.63,0,0,1,0,1,0,0,1,2017,9,3,1,6,-5,3,0,5,4,3,1,3,-2,2,0,15,-7,7,-8,11,6,-9,0
2193,2017-03-03 10:00:00,18,0.52,0,0.0,0,0,1,0,1,0,0,1,2017,9,4,1,11,-1,5,0,3,-2,3,0,10,-4,7,-4,22,8,15,-7,18,-10,-12,0
2194,2017-03-08 08:15:00,0,2.42,2,0.54,1,0,1,0,0,1,0,1,2017,10,2,1,21,-15,10,1,6,1,6,3,7,4,5,-1,15,4,8,-7,24,-3,-4,0
2195,2017-03-08 10:30:00,11,-1.72,1,0.0,0,1,0,0,1,0,0,1,2017,10,2,1,5,-2,3,1,4,0,5,-1,5,2,6,-2,12,-6,6,-6,10,0,-12,0
2196,2017-03-09 08:30:00,32,-0.38,0,0.0,1,1,0,0,1,0,0,1,2017,10,3,1,6,-2,33,4,15,-8,12,2,44,33,22,-1,35,-1,20,-15,20,-3,-26,0
2197,2017-03-10 08:30:00,22_33_2,0.69,1,1.42,0,1,1,1,1,2,0,3,2017,10,4,3,36,15,19,13,10,2,16,5,6,-3,15,12,21,-17,3,-18,36,-9,-5,0
2198,2017-03-14 08:30:00,23,0.8,0,0.0,0,0,1,0,1,0,0,1,2017,11,1,1,6,-1,5,5,2,0,5,-5,3,0,3,0,7,-5,1,-6,11,-5,-4,0
2199,2017-03-15 08:30:00,10_29_7_5,0.56,0,3.0,1,1,2,1,2,2,0,4,2017,11,2,4,8,-5,5,4,4,-3,5,-1,4,-1,4,-2,18,-6,4,-14,14,5,-4,0
2200,2017-03-15 10:30:00,11,-0.83,0,0.0,0,1,0,0,1,0,0,1,2017,11,2,1,4,0,2,1,4,-2,5,-1,5,2,4,3,10,6,8,-2,15,9,-5,0
2201,2017-03-15 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2017,11,2,1,67,46,23,6,20,-14,12,8,12,8,7,0,43,30,36,-7,67,-15,-20,0
2202,2017-03-16 08:30:00,32_3_25,-1.19,1,0.0,1,1,1,1,3,0,0,3,2017,11,3,3,10,5,4,-3,7,5,3,2,4,2,4,0,11,1,3,-8,17,-10,-3,0
2203,2017-03-17 10:00:00,28,-0.14,0,0.47,0,1,0,0,0,1,0,1,2017,11,4,1,12,11,6,-1,3,1,4,1,4,-1,5,4,14,-10,2,-12,22,7,-13,0
2204,2017-03-22 10:30:00,11,-1.12,0,0.0,0,1,0,0,1,0,0,1,2017,12,2,1,3,-2,6,-3,8,3,5,4,10,3,5,-3,11,1,7,-4,23,10,-20,0
2205,2017-03-23 08:30:00,32,-1.99,1,-5.59,1,0,0,1,0,0,1,1,2017,12,3,1,7,2,5,3,6,-5,8,6,5,-2,5,4,10,-5,4,-6,16,-10,-12,0
2206,2017-03-24 08:30:00,8,-0.18,0,0.8,0,1,0,0,0,1,0,1,2017,12,4,1,4,-2,4,-1,5,3,5,0,6,4,4,1,8,-6,2,-6,11,2,-6,0
2207,2017-03-28 10:00:00,4,3.12,1,0.89,1,0,1,0,0,1,0,1,2017,13,1,1,6,-4,7,-5,6,3,3,0,8,6,5,-3,9,3,7,-2,13,9,-33,1
2208,2017-03-29 10:30:00,11,-0.12,1,0.0,0,1,0,0,1,0,0,1,2017,13,2,1,3,1,7,5,4,0,4,-2,5,-4,6,-5,12,5,6,-6,15,2,-12,0
2209,2017-03-30 08:30:00,32_16,-0.18999999999999995,1,-2.05,1,0,1,1,2,0,0,2,2017,13,3,2,7,-6,4,-1,6,-6,4,3,4,-2,6,-6,22,17,17,-5,11,-6,-21,0
2210,2017-04-03 10:00:00,17,0.0,0,0.0,0,1,0,0,1,0,0,1,2017,14,0,1,7,4,8,5,8,5,3,-1,4,-3,3,0,22,-17,2,-20,10,1,-5,0
2211,2017-04-05 08:15:00,0,1.33,1,-1.9,2,0,1,0,0,0,1,1,2017,14,2,1,27,-23,9,7,6,1,8,-2,8,7,5,-3,12,-7,3,-9,32,14,-5,0
2212,2017-04-05 10:00:00,18,-1.38,1,0.0,0,0,0,1,1,0,0,1,2017,14,2,1,12,-1,6,-2,4,0,4,-3,7,5,2,1,9,-3,3,-6,16,-2,-17,0
2213,2017-04-05 10:30:00,11,-0.59,0,0.0,0,1,0,0,1,0,0,1,2017,14,2,1,6,1,3,1,3,1,4,1,5,-4,6,-2,9,1,8,-1,17,4,-16,0
2214,2017-04-06 08:30:00,32,1.1,1,-0.46,0,0,1,0,1,0,0,1,2017,14,3,1,3,-2,6,4,3,0,1,0,3,2,2,-2,5,0,2,-3,22,-9,-11,0
2215,2017-04-07 08:30:00,22_33_2,-0.9399999999999997,2,0.06999999999999995,1,1,1,1,1,1,1,3,2017,14,4,3,32,18,20,-14,13,-3,15,-8,17,-15,11,7,10,3,8,-2,44,4,-10,0
2216,2017-04-12 10:30:00,11,-0.59,0,0.0,0,1,0,0,1,0,0,1,2017,15,2,1,3,3,2,-1,5,4,2,-2,4,-1,6,4,6,-1,3,-3,9,8,-17,0
